"TRAN_NUMBER","STOCK_CODE","TYPE","DATE","REFERENCE","REFERENCE_NUMERIC","DETAILS","QUANTITY","COST_PRICE","SALES_PRICE","QTY_USED","ISP_REFERENCE","ARTEFACT_TYPE","GDN_NUMBER","GRN_NUMBER","RECORD_CREATE_DATE","RECORD_MODIFY_DATE","RECORD_DELETED","CUMULATIVE_QUANTITY"
226940,"CAP02930293251T","MO","2023-12-22","BOM OUT (PSS)",0,"VX050WH012003000EB090WIP",-6.9993,0.49000000000000005,0,0,0,1,0,0,"2023-12-22 06:56:10","2023-12-22 08:31:10",0,3520.9822999999715
226945,"CAP02930293251T","AO","2023-12-22","sa3816",0,"We Seal Carton Diagonal Print  200K/TB (150)",-65,0.49000000000000005,0,0,0,0,0,0,"2023-12-22 08:31:10","2023-12-22 09:49:31",0,3455.9822999999715
226961,"CAP02930293251T","MO","2023-12-22","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-6.9993,0.49000000000000005,0,0,0,1,0,0,"2023-12-22 09:49:31","2023-12-22 09:53:04",0,3448.9829999999715
226972,"CAP02930293251T","MO","2023-12-22","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-37.9962,0.49000000000000005,0,0,0,1,0,0,"2023-12-22 09:53:04","2023-12-22 10:04:26",0,3410.9867999999715
226985,"CAP02930293251T","MO","2023-12-22","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-5.9994,0.49000000000000005,0,0,0,1,0,0,"2023-12-22 10:04:26","2023-12-22 10:10:01",0,3404.9873999999713
226993,"CAP02930293251T","MO","2023-12-22","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-49.995,0.49000000000000005,0,0,0,1,0,0,"2023-12-22 10:10:01","2023-12-22 10:15:09",0,3354.9923999999714
227001,"CAP02930293251T","MO","2023-12-22","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-55.9944,0.49000000000000005,0,0,0,1,0,0,"2023-12-22 10:15:09","2024-01-03 09:26:11",0,3298.9979999999714
227126,"CAP02930293251T","MO","2024-01-03","BOM OUT (PSS)",0,"VX050WH012003000WIP",-56.9943,0.49000000000000005,0,0,0,1,0,0,"2024-01-03 09:26:11","2024-01-03 09:27:07",0,3242.0036999999716
227132,"CAP02930293251T","MO","2024-01-03","BOM OUT (PSS)",0,"VX050WH012003000WIP",-2.9997,0.49000000000000005,0,0,0,1,0,0,"2024-01-03 09:27:07","2024-01-03 09:32:37",0,3239.0039999999717
227142,"CAP02930293251T","MO","2024-01-03","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-55.9944,0.49000000000000005,0,0,0,1,0,0,"2024-01-03 09:32:37","2024-01-05 06:56:35",0,3183.0095999999717
227400,"CAP02930293251T","MO","2024-01-05","BOM OUT (PSS)",0,"VX050WH012003000WIP",-8.9991,0.49000000000000005,0,0,0,1,0,0,"2024-01-05 06:56:35","2024-01-05 06:58:54",0,3174.0104999999717
227406,"CAP02930293251T","MO","2024-01-05","BOM OUT (PSS)",0,"VX050WH012003000WIP",-50.9949,0.49000000000000005,0,0,0,1,0,0,"2024-01-05 06:58:54","2024-01-05 17:11:08",0,3123.0155999999715
227494,"CAP02930293251T","MO","2024-01-05","BOM OUT (PSS)",0,"VX050WH012003000WIP",-3.9996,0.49000000000000005,0,0,0,1,0,0,"2024-01-05 17:11:08","2024-01-05 17:14:20",0,3119.0159999999714
227502,"CAP02930293251T","MO","2024-01-05","BOM OUT (PSS)",0,"VX050WH012003000WIP",-55.9944,0.49000000000000005,0,0,0,1,0,0,"2024-01-05 17:14:20","2024-01-10 16:23:52",0,3063.0215999999714
227888,"CAP02930293251T","MO","2024-01-10","BOM OUT (PSS)",0,"VX050WH012003000EB090WIP",-68.9931,0.49000000000000005,0,0,0,1,0,0,"2024-01-10 16:23:52","2024-01-10 16:27:46",0,2994.0284999999712
227903,"CAP02930293251T","MO","2024-01-10","BOM OUT (PSS)",0,"VX050WH012003000EB090WIP",-43.9956,0.49000000000000005,0,0,0,1,0,0,"2024-01-10 16:27:46","2024-01-11 06:46:42",0,2950.032899999971
227919,"CAP02930293251T","MO","2024-01-11","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-59.994,0.49000000000000005,0,0,0,1,0,0,"2024-01-11 06:46:42","2024-01-11 11:47:28",0,2890.038899999971
227970,"CAP02930293251T","MO","2024-01-11","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-56.9943,0.49000000000000005,0,0,0,1,0,0,"2024-01-11 11:47:28","2024-01-11 11:50:39",0,2833.044599999971
227975,"CAP02930293251T","MO","2024-01-11","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-2.9997,0.49000000000000005,0,0,0,1,0,0,"2024-01-11 11:50:39","2024-01-11 12:07:10",0,2830.044899999971
227995,"CAP02930293251T","MO","2024-01-11","BOM OUT (PSS)",0,"VX050WH012003000WIP",-1.9998,0.49000000000000005,0,0,0,1,0,0,"2024-01-11 12:07:10","2024-01-11 12:10:45",0,2828.045099999971
228003,"CAP02930293251T","MO","2024-01-11","BOM OUT (PSS)",0,"VX050WH012003000WIP",-21.9978,0.49000000000000005,0,0,0,1,0,0,"2024-01-11 12:10:45","2024-01-11 12:13:50",0,2806.047299999971
228011,"CAP02930293251T","MO","2024-01-11","BOM OUT (PSS)",0,"VX050WH012003000WIP",-65.9934,0.49000000000000005,0,0,0,1,0,0,"2024-01-11 12:13:50","2024-01-11 12:56:23",0,2740.0538999999712
228022,"CAP02930293251T","MO","2024-01-11","BOM OUT (PSS)",0,"VX050WH012003000WIP",-7.9992,0.49000000000000005,0,0,0,1,0,0,"2024-01-11 12:56:23","2024-01-11 14:03:59",0,2732.054699999971
228032,"CAP02930293251T","MO","2024-01-11","BOM OUT (PSS)",0,"VX050WH012003000WIP",-7.9992,0.49000000000000005,0,0,0,1,0,0,"2024-01-11 14:03:59","2024-01-11 14:23:27",0,2724.055499999971
228044,"CAP02930293251T","MO","2024-01-11","BOM OUT (PSS)",0,"VX050WH012003000WIP",-43.9956,0.49000000000000005,0,0,0,1,0,0,"2024-01-11 14:23:27","2024-01-12 09:39:12",0,2680.0598999999706
228111,"CAP02930293251T","MO","2024-01-12","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-49.995,0.49000000000000005,0,0,0,1,0,0,"2024-01-12 09:39:12","2024-01-12 09:43:20",0,2630.0648999999707
228113,"CAP02930293251T","MO","2024-01-12","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-63.9936,0.49000000000000005,0,0,0,1,0,0,"2024-01-12 09:43:20","2024-01-12 09:47:57",0,2566.071299999971
228122,"CAP02930293251T","MO","2024-01-12","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-5.9994,0.49000000000000005,0,0,0,1,0,0,"2024-01-12 09:47:57","2024-01-15 10:42:05",0,2560.071899999971
228251,"CAP02930293251T","MO","2024-01-15","BOM OUT (PSS)",0,"VX050WH012003000EB090WIP",-11.9988,0.49000000000000005,0,0,0,1,0,0,"2024-01-15 10:42:05","2024-01-15 10:46:00",0,2548.073099999971
228257,"CAP02930293251T","MO","2024-01-15","BOM OUT (PSS)",0,"VX050WH012003000WIP",-58.6608,0.49000000000000005,0,0,0,1,0,0,"2024-01-15 10:46:00","2024-01-15 10:50:41",0,2489.412299999971
228265,"CAP02930293251T","MO","2024-01-15","BOM OUT (PSS)",0,"VX050WH012003000EB090WIP",-59.994,0.49000000000000005,0,0,0,1,0,0,"2024-01-15 10:50:41","2024-01-15 10:55:04",0,2429.4182999999707
228271,"CAP02930293251T","MO","2024-01-15","BOM OUT (PSS)",0,"WS051WH012003000EB090WIP",-58.9941,0.49000000000000005,0,0,0,1,0,0,"2024-01-15 10:55:04","2024-01-15 10:58:37",0,2370.424199999971
228277,"CAP02930293251T","MO","2024-01-15","BOM OUT (PSS)",0,"VX050WH012003000EB090WIP",-50.9949,0.49000000000000005,0,0,0,1,0,0,"2024-01-15 10:58:37","2024-01-15 11:07:15",0,2319.4292999999707
228291,"CAP02930293251T","MO","2024-01-15","BOM OUT (PSS)",0,"VX050WH012003000EB090WIP",-8.9991,0.49000000000000005,0,0,0,1,0,0,"2024-01-15 11:07:15","2024-01-16 06:48:14",0,2310.4301999999707
228369,"CAP02930293251T","MO","2024-01-16","BOM OUT (PSS)",0,"WS051WH012003000EB090WIP",-58.9941,0.49000000000000005,0,0,0,1,0,0,"2024-01-16 06:48:14","2024-01-22 10:41:10",0,2251.436099999971
228829,"CAP02930293251T","MO","2024-01-22","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-2.9997,0.49000000000000005,0,0,0,1,0,0,"2024-01-22 10:41:10","2024-01-22 10:44:41",0,2248.436399999971
228837,"CAP02930293251T","MO","2024-01-22","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-5.9994,0.49000000000000005,0,0,0,1,0,0,"2024-01-22 10:44:41","2024-01-23 06:38:36",0,2242.436999999971
228908,"CAP02930293251T","MO","2024-01-23","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-49.995,0.49000000000000005,0,0,0,1,0,0,"2024-01-23 06:38:36","2024-01-23 06:39:54",0,2192.441999999971
228914,"CAP02930293251T","MO","2024-01-23","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-48.9951,0.49000000000000005,0,0,0,1,0,0,"2024-01-23 06:39:54","2024-01-23 06:41:40",0,2143.446899999971
228920,"CAP02930293251T","MO","2024-01-23","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-20.9979,0.49000000000000005,0,0,0,1,0,0,"2024-01-23 06:41:40","2024-01-23 11:24:30",0,2122.448999999971
228944,"CAP02930293251T","MO","2024-01-23","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-99.99,0.49000000000000005,0,0,0,1,0,0,"2024-01-23 11:24:30","2024-01-24 07:18:15",0,2022.458999999971
229028,"CAP02930293251T","MO","2024-01-24","BOM OUT (PSS)",0,"VX050WH012003000EB090WIP",-4.9995,0.49000000000000005,0,0,0,1,0,0,"2024-01-24 07:18:15","2024-01-24 07:25:52",0,2017.459499999971
229047,"CAP02930293251T","MO","2024-01-24","BOM OUT (PSS)",0,"WS038CL012003000WIP",-37.9962,0.49000000000000005,0,0,0,1,0,0,"2024-01-24 07:25:52","2024-01-25 09:26:52",0,1979.463299999971
229140,"CAP02930293251T","MO","2024-01-25","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-48.9951,0.49000000000000005,0,0,0,1,0,0,"2024-01-25 09:26:52","2024-01-25 09:28:34",0,1930.468199999971
229146,"CAP02930293251T","MO","2024-01-25","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-48.9951,0.49000000000000005,0,0,0,1,0,0,"2024-01-25 09:28:34","2024-01-25 09:29:58",0,1881.4730999999708
229152,"CAP02930293251T","MO","2024-01-25","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-21.9978,0.49000000000000005,0,0,0,1,0,0,"2024-01-25 09:29:58","2024-01-30 10:02:36",0,1859.4752999999707
229568,"CAP02930293251T","MO","2024-01-30","BOM OUT (PSS)",0,"VX051OR012003000EB110WIP",-55.9944,0.49000000000000005,0,0,0,1,0,0,"2024-01-30 10:02:36","2024-01-31 08:13:41",0,1803.4808999999707
230441,"CAP02930293251T","MO","2024-01-31","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-119.988,0.49000000000000005,0,0,0,1,0,0,"2024-01-31 08:13:41","2024-01-31 10:12:39",0,1683.4928999999706
230461,"CAP02930293251T","MO","2024-01-31","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-59.994,0.49000000000000005,0,0,0,1,0,0,"2024-01-31 10:12:39","2024-02-02 09:12:56",0,1623.4988999999707
230598,"CAP02930293251T","MO","2024-02-02","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-55.9944,0.49000000000000005,0,0,0,1,0,0,"2024-02-02 09:12:56","2024-02-13 07:06:10",0,1567.5044999999707
231230,"CAP02930293251T","MO","2024-02-13","BOM OUT (PSS)",0,"VX051YL012003000EB110WIP",-57.9942,0.49000000000000005,0,0,0,1,0,0,"2024-02-13 07:06:10","2024-02-14 08:32:09",0,1509.5102999999706
231300,"CAP02930293251T","MO","2024-02-14","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-14.9985,0.49000000000000005,0,0,0,1,0,0,"2024-02-14 08:32:09","2024-02-15 09:23:13",0,1494.5117999999707
231432,"CAP02930293251T","MO","2024-02-15","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-54.9945,0.49000000000000005,0,0,0,1,0,0,"2024-02-15 09:23:13","2024-02-15 09:24:32",0,1439.5172999999706
231438,"CAP02930293251T","MO","2024-02-15","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-4.9995,0.49000000000000005,0,0,0,1,0,0,"2024-02-15 09:24:32","2024-02-16 12:36:11",0,1434.5177999999707
231492,"CAP02930293251T","MO","2024-02-16","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-58.9941,0.49000000000000005,0,0,0,1,0,0,"2024-02-16 12:36:11","2024-02-16 12:40:20",0,1375.5236999999706
231501,"CAP02930293251T","MO","2024-02-16","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-63.9936,0.49000000000000005,0,0,0,1,0,0,"2024-02-16 12:40:20","2024-02-16 12:43:58",0,1311.5300999999706
231509,"CAP02930293251T","MO","2024-02-16","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-23.9976,0.49000000000000005,0,0,0,1,0,0,"2024-02-16 12:43:58","2024-02-16 12:47:14",0,1287.5324999999707
231517,"CAP02930293251T","MO","2024-02-16","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-40.9959,0.49000000000000005,0,0,0,1,0,0,"2024-02-16 12:47:14","2024-02-16 12:52:34",0,1246.5365999999708
231535,"CAP02930293251T","MO","2024-02-16","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-42.9957,0.49000000000000005,0,0,0,1,0,0,"2024-02-16 12:52:34","2024-02-16 13:00:59",0,1203.5408999999709
231551,"CAP02930293251T","MO","2024-02-16","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-8.9991,0.49000000000000005,0,0,0,1,0,0,"2024-02-16 13:00:59","2024-02-19 13:32:26",0,1194.5417999999709
231643,"CAP02930293251T","AO","2024-02-19","4046",4046,"We Seal Carton Diagonal Print  200K/TB (150)",-77,0.49000000000000005,0,0,0,0,0,0,"2024-02-19 13:32:26","2024-02-19 13:37:06",0,1117.5417999999709
231644,"CAP02930293251T","AI","2024-02-19","4047",4047,"We Seal Carton Diagonal Print  200K/TB (150)",18,0.49000000000000005,0,18,0,0,0,0,"2024-02-19 13:37:06","2024-03-11 07:44:29",0,1135.5417999999709
231654,"CAP02930293251T","AO","2024-02-19","Stock Take",0,"Adjustment Out (PSS)",-18.541799999999967,0.49000000000000005,0,0,0,0,0,0,"2024-02-19 14:00:43","2024-02-21 07:15:21",0,1116.999999999971
231750,"CAP02930293251T","MO","2024-02-21","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-59.994,0.49000000000000005,0,0,0,1,0,0,"2024-02-21 07:15:21","2024-02-22 11:10:16",0,1057.005999999971
231854,"CAP02930293251T","MO","2024-02-22","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-7.9992,0.49000000000000005,0,0,0,1,0,0,"2024-02-22 11:10:16","2024-02-22 11:12:15",0,1049.006799999971
231860,"CAP02930293251T","MO","2024-02-22","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-51.9948,0.49000000000000005,0,0,0,1,0,0,"2024-02-22 11:12:15","2024-02-22 12:01:08",0,997.0119999999711
231878,"CAP02930293251T","MO","2024-02-22","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-2.9997,0.49000000000000005,0,0,0,1,0,0,"2024-02-22 12:01:08","2024-02-22 12:03:14",0,994.0122999999711
231885,"CAP02930293251T","MO","2024-02-22","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-51.9948,0.49000000000000005,0,0,0,1,0,0,"2024-02-22 12:03:14","2024-02-22 12:35:38",0,942.017499999971
231892,"CAP02930293251T","GI","2024-02-22","11922",11922,"Goods In (PSS)",6400,0.49,0,5953.2935,11922,3,0,14028,"2024-02-22 12:35:38","2024-08-21 12:52:53",0,7342.017499999971
232151,"CAP02930293251T","MO","2024-02-26","BOM OUT (PSS)",0,"VX050WH012003000WIP",-0.9942,0.49000000000000005,0,0,0,1,0,0,"2024-02-26 07:28:27","2024-02-26 07:28:29",0,7341.023299999971
232152,"CAP02930293251T","MO","2024-02-26","BOM OUT (PSS)",0,"VX050WH012003000WIP",-57,0.49000000000000005,0,0,0,1,0,0,"2024-02-26 07:28:29","2024-02-26 13:33:51",0,7284.023299999971
232330,"CAP02930293251T","MO","2024-02-26","BOM OUT (PSS)",0,"VX050WH012003000WIP",-0.6666,0.49000000000000005,0,0,0,1,0,0,"2024-02-26 13:33:51","2024-02-29 07:18:17",0,7283.356699999971
233072,"CAP02930293251T","MO","2024-02-29","BOM OUT (PSS)",0,"VX050WH012003000EB090WIP",-124.6542,0.49000000000000005,0,0,0,1,0,0,"2024-02-29 07:18:17","2024-02-29 07:26:00",0,7158.702499999971
233078,"CAP02930293251T","MO","2024-02-29","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-13.9986,0.49000000000000005,0,0,0,1,0,0,"2024-02-29 07:26:00","2024-02-29 07:54:30",0,7144.703899999971
233105,"CAP02930293251T","MO","2024-02-29","BOM OUT (PSS)",0,"WS051SL012003000EB090WIP",-14.6652,0.49000000000000005,0,0,0,1,0,0,"2024-02-29 07:54:30","2024-03-01 08:52:27",0,7130.038699999971
233178,"CAP02930293251T","MO","2024-03-01","BOM OUT (PSS)",0,"VX051OR012003000EB110WIP",-53.9946,0.49000000000000005,0,0,0,1,0,0,"2024-03-01 08:52:27","2024-03-01 08:54:08",0,7076.044099999971
233184,"CAP02930293251T","MO","2024-03-01","BOM OUT (PSS)",0,"VX051OR012003000EB110WIP",-5.9994,0.49000000000000005,0,0,0,1,0,0,"2024-03-01 08:54:08","2024-03-01 08:56:01",0,7070.044699999971
233190,"CAP02930293251T","MO","2024-03-01","BOM OUT (PSS)",0,"VX051OR012003000EB110WIP",-59.994,0.49000000000000005,0,0,0,1,0,0,"2024-03-01 08:56:01","2024-03-01 09:26:32",0,7010.050699999972
233220,"CAP02930293251T","MO","2024-03-01","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-65.9934,0.49000000000000005,0,0,0,1,0,0,"2024-03-01 09:26:32","2024-03-06 14:54:20",0,6944.057299999971
233459,"CAP02930293251T","MO","2024-03-06","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-13.9986,0.49000000000000005,0,0,0,1,0,0,"2024-03-06 14:54:20","2024-03-06 14:59:42",0,6930.058699999971
233467,"CAP02930293251T","MO","2024-03-06","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-45.9954,0.49000000000000005,0,0,0,1,0,0,"2024-03-06 14:59:42","2024-03-06 15:17:16",0,6884.063299999972
233476,"CAP02930293251T","MO","2024-03-06","BOM OUT (PSS)",0,"VX051OR012003000EB110WIP",-8.9991,0.49000000000000005,0,0,0,1,0,0,"2024-03-06 15:17:16","2024-03-06 15:20:35",0,6875.064199999972
233484,"CAP02930293251T","MO","2024-03-06","BOM OUT (PSS)",0,"VX051OR012003000EB110WIP",-43.9956,0.49000000000000005,0,0,0,1,0,0,"2024-03-06 15:20:35","2024-03-06 15:42:32",0,6831.068599999971
233509,"CAP02930293251T","MO","2024-03-06","BOM OUT (PSS)",0,"VX050WH012003000WIP",-58.9941,0.49000000000000005,0,0,0,1,0,0,"2024-03-06 15:42:32","2024-03-07 16:28:29",0,6772.0744999999715
233575,"CAP02930293251T","MO","2024-03-07","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-48.9951,0.49000000000000005,0,0,0,1,0,0,"2024-03-07 16:28:29","2024-03-07 16:43:37",0,6723.079399999971
233583,"CAP02930293251T","MO","2024-03-07","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-10.9989,0.49000000000000005,0,0,0,1,0,0,"2024-03-07 16:43:37","2024-03-07 16:47:50",0,6712.080499999972
233591,"CAP02930293251T","MO","2024-03-07","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-35.9964,0.49000000000000005,0,0,0,1,0,0,"2024-03-07 16:47:50","2024-03-07 16:50:45",0,6676.084099999972
233599,"CAP02930293251T","MO","2024-03-07","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-23.9976,0.49000000000000005,0,0,0,1,0,0,"2024-03-07 16:50:45","2024-03-08 11:42:39",0,6652.086499999972
233672,"CAP02930293251T","MO","2024-03-08","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-48.9951,0.49000000000000005,0,0,0,1,0,0,"2024-03-08 11:42:39","2024-03-08 11:43:53",0,6603.091399999972
233678,"CAP02930293251T","MO","2024-03-08","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-48.9951,0.49000000000000005,0,0,0,1,0,0,"2024-03-08 11:43:53","2024-03-08 11:45:02",0,6554.096299999972
233684,"CAP02930293251T","MO","2024-03-08","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-21.9978,0.49000000000000005,0,0,0,1,0,0,"2024-03-08 11:45:02","2024-03-11 07:06:14",0,6532.098499999972
233717,"CAP02930293251T","MO","2024-03-11","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-7.9992,0.49000000000000005,0,0,0,1,0,0,"2024-03-11 07:06:14","2024-03-11 07:24:54",0,6524.099299999972
233723,"CAP02930293251T","MO","2024-03-11","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-19.998,0.49000000000000005,0,0,0,1,0,0,"2024-03-11 07:24:54","2024-03-11 07:33:00",0,6504.101299999972
233729,"CAP02930293251T","MO","2024-03-11","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-7.9992,0.49000000000000005,0,0,0,1,0,0,"2024-03-11 07:33:00","2024-03-11 07:42:15",0,6496.102099999972
233736,"CAP02930293251T","MO","2024-03-11","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-54.9945,0.49000000000000005,0,0,0,1,0,0,"2024-03-11 07:42:15","2024-03-11 07:44:29",0,6441.107599999972
233742,"CAP02930293251T","MO","2024-03-11","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-55.9944,0.49000000000000005,0,0,0,1,0,0,"2024-03-11 07:44:29","2024-03-11 07:48:30",0,6385.1131999999725
233748,"CAP02930293251T","MO","2024-03-11","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-6.9993,0.49000000000000005,0,0,0,1,0,0,"2024-03-11 07:48:30","2024-03-11 08:08:49",0,6378.113899999972
233757,"CAP02930293251T","MO","2024-03-11","BOM OUT (PSS)",0,"VX050WH012003000EB090WIP",-4.3329,0.49000000000000005,0,0,0,1,0,0,"2024-03-11 08:08:49","2024-03-11 09:48:05",0,6373.780999999972
234441,"CAP02930293251T","MO","2024-03-11","BOM OUT (PSS)",0,"WS051YL012003000EB090WIP",-49.995,0.49000000000000005,0,0,0,1,0,0,"2024-03-11 09:48:05","2024-03-12 13:43:33",0,6323.785999999972
234807,"CAP02930293251T","MO","2024-03-12","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-61.9938,0.49000000000000005,0,0,0,1,0,0,"2024-03-12 13:43:33","2024-03-12 13:44:50",0,6261.792199999972
234814,"CAP02930293251T","MO","2024-03-12","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-36.9963,0.49000000000000005,0,0,0,1,0,0,"2024-03-12 13:44:50","2024-03-12 13:45:59",0,6224.795899999972
234820,"CAP02930293251T","MO","2024-03-12","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-7.9992,0.49000000000000005,0,0,0,1,0,0,"2024-03-12 13:45:59","2024-03-12 13:57:51",0,6216.796699999972
234826,"CAP02930293251T","MO","2024-03-12","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-5.9994,0.49000000000000005,0,0,0,1,0,0,"2024-03-12 13:57:51","2024-03-12 14:00:30",0,6210.797299999972
234832,"CAP02930293251T","MO","2024-03-12","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-33.9966,0.49000000000000005,0,0,0,1,0,0,"2024-03-12 14:00:30","2024-03-20 09:49:02",0,6176.800699999972
235635,"CAP02930293251T","MO","2024-03-20","BOM OUT (PSS)",0,"VX050WH012003000WIP",-120.6546,0.49000000000000005,0,0,0,1,0,0,"2024-03-20 09:49:02","2024-03-21 11:57:56",0,6056.146099999972
235720,"CAP02930293251T","MO","2024-03-21","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-56.9943,0.49000000000000005,0,0,0,1,0,0,"2024-03-21 11:57:56","2024-03-21 12:01:19",0,5999.151799999971
235730,"CAP02930293251T","MO","2024-03-21","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-2.9997,0.49000000000000005,0,0,0,1,0,0,"2024-03-21 12:01:19","2024-03-21 12:04:41",0,5996.152099999971
235739,"CAP02930293251T","MO","2024-03-21","BOM OUT (PSS)",0,"VX050WH012003000WIP",-3.9996,0.49000000000000005,0,0,0,1,0,0,"2024-03-21 12:04:41","2024-03-21 12:08:24",0,5992.152499999971
235750,"CAP02930293251T","MO","2024-03-21","BOM OUT (PSS)",0,"VX050WH012003000WIP",-65.9934,0.49000000000000005,0,0,0,1,0,0,"2024-03-21 12:08:24","2024-03-26 09:47:03",0,5926.159099999971
236725,"CAP02930293251T","MO","2024-03-26","BOM OUT (PSS)",0,"VX050WH012003000EB090WIP",-58.6608,0.49000000000000005,0,0,0,1,0,0,"2024-03-26 09:47:03","2024-03-26 09:58:53",0,5867.498299999971
236735,"CAP02930293251T","MO","2024-03-26","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-8.9991,0.49000000000000005,0,0,0,1,0,0,"2024-03-26 09:58:53","2024-03-27 07:22:51",0,5858.499199999971
236770,"CAP02930293251T","MO","2024-03-27","BOM OUT (PSS)",0,"VX050WH012003000EB110WIP",-55.6611,0.49000000000000005,0,0,0,1,0,0,"2024-03-27 07:22:51","2024-04-04 17:05:17",0,5802.838099999971
237060,"CAP02930293251T","MO","2024-04-04","BOM OUT (PSS)",0,"PA000WH011003000WIP",-29.3304,0.49000000000000005,0,0,0,1,0,0,"2024-04-04 17:05:17","2024-04-04 17:19:40",0,5773.507699999971
237064,"CAP02930293251T","MO","2024-04-04","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-0.9999,0.49000000000000005,0,0,0,1,0,0,"2024-04-04 17:19:40","2024-04-04 17:22:25",0,5772.507799999971
237072,"CAP02930293251T","MO","2024-04-04","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-1.9998,0.49000000000000005,0,0,0,1,0,0,"2024-04-04 17:22:25","2024-04-04 17:26:00",0,5770.507999999972
237085,"CAP02930293251T","MO","2024-04-04","BOM OUT (PSS)",0,"WS051OR012003000EB090WIP",-8.9991,0.49000000000000005,0,0,0,1,0,0,"2024-04-04 17:26:00","2024-04-08 13:52:54",0,5761.508899999972
237301,"CAP02930293251T","MO","2024-04-08","BOM OUT (PSS)",0,"VX050WH012003000WIP",-8.9991,0.49000000000000005,0,0,0,1,0,0,"2024-04-08 13:52:54","2024-04-08 13:56:19",0,5752.509799999972
